text,label,style,style_ru
"53 (88) (122,3) (36,5) 2,5 (39,3) (37,4) 69 6 (38,1) (38,3)
Периферия 0,7 0,8 6 42 2 135 105

16 (38) (45,0) (18,8) 0,6 (23,4) (20,9) 21 1 (18,5) (18,0)

*1 — число организаций, выполняющих НИР; 2 — численность исследователей (тыс. чел.),
в скобках указана средняя численность в научной организации (чел.); 3 — внутренние за-
траты на НИР (млн руб.), в скобках указаны средние затраты в научной организации (тыс.
руб.); 4 — количество организаций, ведущих подготовку аспирантов (в скобках — процент от
общего количества); 5 — численность аспирантов (тыс. чел.); 6 — выпуск из аспирантуры с
защитой диссертации (в скобках — процент от общего количества); 7 — число организаций,
ведущих подготовку докторантов (в скобках — процент от общего количества); 8 — числен-
ность докторантов; 9 — выпуск из докторантуры с защитой диссертации; 10 — число подан-
ных заявок (в скобках — процент от общего количества); 11 — количество выданных патентов
(в скобках — процент от общего количества).

148 СОЦИОЛОГИЯ НАУКИ И ТЕХНОЛОГИЙ. 2014. Том 5. № 3

Объяснение данных тенденций требует обращения к анализу внешней и вну-
тренней детерминации науки.",0,scientific,Научный
"Различия экономик во многом объясняют, почему поп-арт и минимализм не арти-
кулированы в советском искусстве. Конечно, одна из причин — это подпольный статус
современного искусства в СССР, и трудно представить выставку минималистов в мало-
габаритной квартире или даже мастерской. Но более веская причина — это отношение
к «вещи», товарному производству и частной собственности в условиях социализма.
Комар и Меламид первыми из московских художников осуществили системный анализ

760 К. А. Светляков

советской культуры и, что не менее важно, советской идентичности, от которой, за ред-
кими исключениями, открещивались все «шестидесятники». Последние предпочитали
жить в воображаемом бесконечном пространстве мировой культуры.

В 1972 г. вместе с будущим известным культурологом Владимиром Паперным Комар
и Меламид написали и размножили на пишущей машинке «Манифест соц-арта» —
текст, уникальный по уровню рефлексии и постановке проблемы1.

Этот манифест, в котором художественная деятельность рассматривается как форма
политики, не имеет прямых источников, и присущий ему пафос совершенно неотличим
от иронии. Дело в том, что, на первый взгляд текст манифеста состоит из набора тре-
скучих штампов советской пропаганды, начиная с незакавыченной цитаты из Маркса:
«Бытие определяет сознание», знакомой каждому советскому школьнику, и заканчивая
призывом к «преодолению круговой поруки».",0,scientific,Научный
"Таблица 1
Газовая чувствительность SnO2

Контролируемый Размер Чувствительность Каталитическая Рабочая
газ зерна, нм S, отн. ед. добавка, % температура, °C

40 30
H2 20 50 Pd (3) 200

10 80
40 5

CO 20 15 Pt (0,2) 230
10 30

Зависимость чувствительности S от длины Дебая описывается выраже-

нием

237

Известия высших учебных заведений. Поволжский регион

 G  n
S L ,

G D0 n0где G – изменение электропроводности электропроводного слоя под дей-
ствием адсорбированного газа; G0 – исходное значение электропроводности;
n – изменение концентрации носителей заряда.

При таких размерах 50 % атомов, составляющих наночастицу, находят-
ся на поверхности и участвуют в процессе адсорбции газов [1–4].

В связи с этим важную роль играет процесс получения чувствительного
слоя. В настоящее время одним из самых распространенных методов получе-
ния пленок является спрей-пиролиз аэрозолей вследствие своей простоты и
технологичности. Упрощенная схема установки представлена на рис. 1.

Рис. 1. Эскиз установки спрей-пиролиза

с системой распыления воздуха под давлением

Свойства нанокристаллических пленок, включая толщину, размеры и",0,scientific,Научный
"87. Dvurechensky P., Gasnikov A. Stochastic Intermediate Gradient Method for Convex
Problems with Inexact Stochastic Oracle // Journal Optimization Theory and Applications.
2016. (submitted) arXiv:1411.287688. Ortega J. M. , Rheinboldt W. C. Iterative Solution of Nonlinear Equations in Several
Variables. Elsevier, 1970.

89. Evtushenko Y.G. Methods for solving extremal problems and their application in
optimization systems M.: Nauka, 1982.

90. Wu S., Boyd S., Candes E. A differential equation for modeling Nesterov’s
accelerated gradient method: Theory and insight. NIPS, December 2014.
http://stanford.edu/˜boyd/papers/ode_nest_grad.html91. Wibisono A., Wilson A.C. On accelerated methods in optimization // e-print, 2015.
arXiv:1509.0361692. Anikin A.S., Gasnikov A.V., Dvurechensky P.E., Tyurin A.I., Chernov A.V. Dual
approaches for problems of minimization of strongly convex functionals with simple
structure with affine constraints. Comp.Mat & Mat. Phys. 2016. V. 56. (submitted)
arXiv:1602.01686",0,scientific,Научный
"Инновационное развитие, несомненно, теллектуальной миграции из России, «утечки
одна из важнейших задач российских вузов. В мозгов» в США, Германию, Великобританию и
то же время нельзя не отметить, что поваль- другие развитые страны.
ное увлечение модными «концептами» может К сожалению, нередко складывается ситу-
привести к обратному эффекту при бесполез- ация, когда аспиранты находятся практически
ной трате времени и ресурсов. Это неизбежно на обочине как образовательной, так и научной
случается тогда, когда одни и те же вузы, в зави- жизни университета. Исправлению этой ситу-
симости от настроения руководства или полу- ации может способствовать развитие двойных
чаемых грантов, направляют все свои усилия на аспирантур с ведущими зарубежными вузами.
то, чтобы быть инновационным вузом сегодня, На сегодняшний день обучение по программе
корпоративным вузом завтра, а потом берут двойных аспирантур реализуется в формате
на себя «миссию» исследовательского универ- модульно-стажировочной программы обуче-
ситета. Вообще, инновационность вуза порой ния «и здесь, и там». Однако в скором времени,

87",0,scientific,Научный
"позиций различных систем классификации одежды, предложено определение термина
«униформа», учитывающее ее роль в маркетинговой стратегии организации, где вводится
дресс-код. Установлено, что, концептуально, любая регламентированная в организации
производственная, бытовая, спортивная одежда с нанесенными элементами айдентики может
рассматриваться как корпоративная форма. В статье выделены основные элементы
идентификации профессиональной сферы, используемые в проектировании униформы, и
предложена их классификация, а также рассмотрены ситуации их переосмысления и
видоизменения и выявлена необходимость постоянного совершенствования (ребрендинга)
корпоративной униформы, что обуславливает рассматривать ее проектирование как
циклический процесс. Исходя из задачи адаптации под видение организации-заказчика
механизмов принятия решений в неформализованной сфере дизайна корпоративной одежды,
выдвинута гипотеза о возможности интеграции маркетинговых моделей «Hypothesis, Action,
Data, Insights» («Гипотеза-Действие-Аналитика-Выводы») и «Cross-Industry Standard Process for
Data Mining» («Межотраслевой стандартный процесс для исследования данных») и их
адаптации под особенности разработки швейных изделий. Созданная на основе указанных
моделей теоретическая модель проектирования корпоративной униформы является
инструментарием для эффективной реализации требований организации-заказчика, а также
позволяет ориентировать процесс разработки униформы на достижение максимальной
эффективности проекта, используя количественные показатели аналитики. Предложенная
модель проектирования корпоративной униформы эффективно отражает влияние такого
проектного фактора, как видение компанией униформы своих сотрудников с позиций
продвижения бизнеса, поскольку при отборе возможных проектных решений возможно",0,scientific,Научный
"контроля производства консервов на основе этих при-
Развитие приоритетных направлений пищевой биотехно- нципов. До момента принятия специальных технических
логии связано как с созданием новых видов продуктов, регламентов, процесс разработки и утверждения кото-
так и с разработкой новых эффективных методов контроля рых планируется завершить только к 2010 г., МР долж-
их качества. Срок годности – это период, по истечении ны быть для рыбоконсервных предприятий основным
которого пищевой продукт считается не пригодным для руководящим документом, устанавливающим порядок
использования по назначению, то есть обязательный нор- санитарно-технического контроля консервов из рыбы
мативный показатель, обеспечивающий пищевую ценность и нерыбных объектов. и безопасность продуктов питания. В связи с этим особое
значение приобретает работа по обоснованию сроков В настоящее время Гипрорыбфлот совместно с отрасле-
годности новых видов консервированной продукции из выми бассейновыми институтами заканчивает работу над
ВБР и корректировке большинства ранее установленных. новой редакцией Сборника технологических инструкций
Согласно действующей методике для определения срока по производству рыбных консервов и пресервов из рыбы
годности рыбных консервов требуется два-три года рабо- и морепродуктов. Сборник состоит из пяти частей, к не-
ты, что значительно повышает себестоимость продук- му прилагаются Нормы расхода материалов при произ-
ции. В то же время изменение качества ряда пищевых водстве консервов и пресервов. Первая часть включает
продуктов можно прогнозировать по данным ускоренно- пять общих технологических инструкций: по транспор-
го старения. Закономерности, выявленные в результате тированию, приемке, хранению и подготовке сырья для
проведенных исследований, позволили разработать экс- производства консервов и пресервов; подготовке основ-
пресс-метод определения срока годности рыбных консер- ных пищевых материалов при изготовлении консервов
вов по данным термического старения. Сущность метода и пресервов из рыбы и морепродуктов; приемке, хране-
заключается в следующем: образцы хранят при повышен- нию и подготовке тары; эксгаустированию, закатыванию
ных температурах, периодически проводя органолепти- (укупориванию), мойке и стерилизации консервов, зака-
ческую оценку и определяя кислотное число жира и общее тыванию (укупориванию) пресервов; товарному офор-
содержание сульфгидрильных групп. Для снижения трудо- млению и хранению консервов и пресервов. Остальные
емкости метода создана прикладная программа обработ- четыре части Сборника ТИ содержат 28 групповых тех-
ки экспериментальных данных, которая предусматривает нологических инструкций, в которых описана технология
автоматическое построение графиков, вычисление скоро- производства 94 подгрупп различных видов консервов
сти изменения параметров, кинетических характеристик и пресервов, насчитывающих более тысячи наименова-
процесса и прогнозируемого срока годности. ний.",0,scientific,Научный
"Благодарности: Исследование выполнено при финансовой поддержке Российского фонда фундаментальных ис-
следований (РФФИ) в рамках научного проекта № 20-35-90021 и Государственного задания № 075-03-2020-121/4

Для цитирования: Крупская Л. Т., Орлов А. М., Голубев Д. А., Колобанов К. А., Филатова М. А. Оценка
экологической опасности накопленных отходов переработки минерального сырья закрытых горных пред-
приятий в Приамурье и Приморье. Горные науки и технологии. 2020;5(3):208-223. DOI: 10.17073/2500-
0632-2020-3-208-223

ТЕХНОЛОГИЧЕСКАЯ БЕЗОПАСНОСТЬ В МИНЕРАЛЬНО-СЫРЬЕВОМ КОМПЛЕКСЕ
И ОХРАНА ОКРУЖАЮЩЕЙ СРЕДЫ 208

2020;5(3):208-223

Assessment of environmental hazard of accumulated mineral processing waste
of closed mining enterprises in the Amur river region and Primorye

L. T. Krupskaya1,2 ✉, A. M. Orlov1, D. A. Golubev1,2, K. A. Kolobanov1,2, M. A. Filatova1,2

1Far Eastern Scientific Research Institute of Forestry, Khabarovsk, Russia, ✉ ecologiya2010@yandex.ru
2Pacific State University, Khabarovsk, Russia",0,scientific,Научный
"- п р о а к т и в н о г о о б у ч е н и я п е р с о н а л а о х р а н е т р у- п е р в о й п о м о щ и п о с т р а д а в ш и м о с у щ е с т в л я л а с ь в
д а [ 1 0- 1 1]; о б ъ е м е з н а н и й и у р о в н я с л о ж н о с т и т р е б о в а н и й с о-

- н а л и ч и я ч е т к о й и п р о з р а ч н о й с и с т е м ы м о т и- о т в е т с т в у ю щ и х п р а в и л и и н с т р у к ц и й п о о х р а н е т р у-
в а ц и и р а б о т н и к а н а б е з а в а р и й н ы й т р у д; д а п о с л е п р о х о ж д е н и я и н с т р у к т а ж е й, о б у ч е н и я б е з-

- н а л и ч и я с и с т е м ы о б р а т н о й с в я з и; о п а с н ы м м е т о д а м и п р и е м а м в ы п о л н е н и я р а б о т и
- р е г у л я р н о г о у л у ч ш е н и я и у ж е с т о ч е н и я п о к а- о б у ч е н и я о к а з а н и я п е р в о й п о м о щ и п о с т р а д а в ш и м,

з а т е л е й б е з о п а с н о с т и [ 1 2- 1 5]. п р о г р а м м ы Б 1- Б 4 – с о г л а с н о [ 1 8].
Д л я в ы п о л н е н и я б е з а в а р и й н о й п р о ф е с с и о н а л ь - П р о в е р к а ( к о н т р о л ь) о с т а т о ч н ы х з н а н и й б ы л",0,scientific,Научный
"Аннотация. В статье представлен обзор и сопоставление требований международного стандарта ISO 6892-1:2019
«Metallic materials – Tensile testing – Part 1: Method of test at room temperature» и межгосударственного стандарта
ГОСТ 1 497-84 «Металлы. Методы испытаний на растяжение», устанавливающих метод измерений механических
свойств металлов при статическом растяжении.
В ходе исследования проведен сравнительный анализ требований к метрологическому обеспечению испытаний
на статическое растяжение для параметров, оказывающих влияние на результаты измерений механических свойств,
в том числе условий испытаний. Выделены основные проблемы применения ГОСТ 1497-84, требующие его гармони-
зации с международным стандартом ISO 6892-1:2019 и совершенствования системы метрологического обеспечения
испытаний на статическое растяжение в РФ. Рассмотрена схема обеспечения метрологической прослеживаемости
результатов измерений механических свойств при испытании на статическое растяжение к первичной референтной
методике измерений, требующая разработки стандартных образцов для различных объектов испытаний.
Авторы считают, что предложенный системный подход обеспечения единства измерений характеристик механи-
ческих свойств, c использованием первичной референтной методики в качестве основы для сравнения, позволит
лабораториям обеспечить достоверность результатов измерений механических свойств, с учетом не только пока-
зателей промежуточной прецизионности, но и показателей правильности.",0,scientific,Научный
"Результаты анализа N(h) показали, что ионопауза –
Методика измерений граница между ионосферой и солнечной плазмой –
Двухчастотное радиопросвечивание ионосфе- наблюдается, как правило, на уровне 250−300 км при

ры было проведено в период с 12.10.1983 по малых Z0 и на уровне 600−1000 км при больших Z0, но

203

А.Л. Гаврик, А.Г. Павельев, Ю.А. Гаврик

h, км было показано, что вариации рефракционного ос-
Z0 лабления должны быть прямо пропорциональны

вариациям производной изменения частоты сигнала,
обусловленного влиянием просвечиваемой среды:

c L d
X (t) ≈ 1+ [∆f (t) + ∆F (t)].

2f V⊥ dt

Чтобы исключить влияние атмосферы и движе-
ния КА, вычислялась приведенная разность частот в
функции времени δf(t) [4]. Тогда можно считать, что
∆f(t) ≈ δf(t) определяется только влиянием плазмы на
трассе радиосвязи.

На рис. 2 представлены результаты прецизион-
ных измерений с шагом по времени 0.06 с: X(t) для
СМ- и ДМ-сигнала и вариации производной ∆f(t),
которые прямо пропорциональны вариациям реф-

N, см–3 ракционного ослабления ДМ-сигнала в соответст-
вии с представленным соотношением. По верти-",0,scientific,Научный
"⎣b (m2 23 )

2 ix −miy + b4mizmiy ⎤⎦ , (3а)
ратуре T < Ts. i=1

Физика низких температур, 2010, т. 36, № 6 643

А.М. Кадомцева и др.

u имчивость является изотропной и подчиняется за-
zz = b5(L2x + L2y ) + b L26 z + прикону Кюри–Вейсса: χFe (T ) = CFe / (T +θ

2 Fe ) с парамаг-1
+ ∑[b (m2 +m2 ) + b m2 нитной температурой Кюри θFe ≈ 130 К и значением

2 7 ix iy 8 iz ] . (3б)
i=1 константы Кюри CFe, близким к теоретическому. При

T < TN ≈ 38 К восприимчивость становится анизотроп-
В формулах (2), (3) коэффициенты ci, bi одинаковы ной: в базисной плоскости она резко уменьшается, а

для обеих редкоземельных «подрешеток». Это объяс- вдоль оси с изменяется незначительно и практически
няется тем фактом, что все редкоземельные ионы за- сохраняет свое значение в точке Нееля. Такое поведе-
нимают одинаковую кристаллографическую позицию ние восприимчивости указывает на то, что спины ио-
и отличаются лишь за счет обменного поля, действу- нов Fe3+ упорядочиваются в базисной плоскости, а
ющего на них. конечная величина восприимчивости в этой плоскости

В результате структурного фазового перехода с ут- обусловлена тем, что существует распределение лег-
роением объема примитивной ячейки общее число ких осей, определяемое либо естественной тригональ-
приходящихся на примитивную ячейку магнитоактив-",0,scientific,Научный
"(М40, М41) и плинсбах-тоарским (М38, М36, М32) комп- 6. Яшмы красные грубоплитчатые (7-12 см) с аален-
лексами радиолярий .................................................................8 м ским комплексом радиолярий (проба М44) ................... 30 м2. Базальты серые миндалекаменные. Их взаимоот- 7. Яшмы красно-коричневые тонкоплитчатые (2-4
ношение с яшмами слоя 1 не установлено ........................ 2 м см), слоистые, с аален-байосским комплексом радиолярий3. Яшмы коричневые грубоплитчатые (7-12 см). (проба М4). Взаимоотношение яшм с выше- и нижележа-
Около контакта с базальтами – мелкообломочные кремне- щими слоями не установлено ................................................ 4 мвые брекчии (3 м). В яшмах – плинсбах-тоарский комплекс 8. Яшмы коричневые среднеплитчатые (5-7 см),
радиолярий (проба М18) ..................................................... 22 м слоистые. В пробе М33 средне-позднебайосский комплекс4. Диабазы, базальтовые порфириты и кластолавы радиолярий ................................................................................. 5 мс обломками яшм ................................................................... 22 м Возраст вулканогенно-кремнистых образований в5. Яшмы глинистые коричневые, тонкоплитчатые этом фрагменте геттанг-плинсбах – байос. Стратиграфи-
(1-3 см), слоистые. Взаимоотношение с вулканитами слоя ческое положение вулканогенных и кремнистых пород в4 не установлено ........................................................................3 м обнажениях, где микрофауна не обнаружена, определено",0,scientific,Научный
"8. Заалишвили В. Б., Мельков Д. А. Способ сейсмического микрорайонирова-
ния Патент Российской Федерации № 2389044 от 10 мая 2010 г.

9. Заалишвили В. Б., Мельков Д. А., Бурдзиева О. Г. Определение сейсмического
воздействия на основе конкретной инженерно-сейсмологической ситуации района //
Сейсмостойкое строительство. Безопасность сооружений. 2010б. № 1. С. 35–39.

10. Заалишвили В. Б., Певнев А. К., Рогожин Е. А. О геодезическом мониторинге
для прогноза землетрясений на Северном Кавказе (на примере Владикавказского
прогнозного полигона) // Геология и геофизика Юга России. 2011. № 2. С. 33–40.

11. Заалишвили В. Б., Мельков Д. А., Габеева И. Л., Дзебоев Б. А., Дзеранов Б. В.,
Кануков А. С., Шепелев В. Д. Сейсмическое микрорайонирование территории г.
Владикавказа // Сейсмостойкое строительство. Безопасность сооружений. 2012.
№ 1. С. 49–58.

Геология и геофизика Юга России, № 2, 2016 5912. Заалишвили В. Б., Харебов К. С., Харебов А. К. Создание баз данных силь-
ных движений на основе современных воззрений // Геология и геофизика Юга Рос-
сии № 3 2013. С. 39–44.

13. Заалишвили В. Б. Некоторые проблемы практической реализации сейсми-
ческого микрорайонирования. Факторы, формирующие интенсивность землетрясе-
ния // Геология и геофизика Юга России. 2014а. № 3. С. 3–39.

14. Заалишвили В. Б. Зависимость спектральных характеристик сейсмических
волн от строения верхней части разреза // Геология и геофизика Юга России № 4.
2014б том 2. С. 15–44.",0,scientific,Научный
"а) б) в)

г) д) е)

ж) з) и)
Рис. 5. а) Исходное изображение «Лена» в оттенках серого; б) изображение, искаженное импульсным шумом

с интенсивностью p = 0,75; в) результат восстановления методом [4]; г) результат восстановления методом [7];
д) результат восстановления методом [15]; е) результат восстановления методом [6]; ж) результат восстановления
методом [8]; з) результат восстановления первым предложенным методом; и) результат восстановления вторым

предложенным методом
Табл. 9. Значения SSIM различных моделей импульсного шума для изображения «Лена»

p Известные методы Предложенные методы
[4] [7] [15] [6] [8] первый второй

0,01 0,9261 0,9990 0,9992 0,9991 0,9991 0,9992 0,9994
0,10 0,9123 0,9881 0,9912 0,9908 0,9907 0,9912 0,9933
0,25 0,7968 0,9568 0,9637 0,9737 0,9748 0,9756 0,9795
0,50 0,2293 0,8758 0,9046 0,9327 0,9380 0,9388 0,9401
0,75 0,0340 0,5510 0,8335 0,8625 0,8675 0,8685 0,8602
0,90 0,0111 0,0710 0,7145 0,7598 0,7686 0,7697 0,7689
0,99 0,0064 0,0065 0,4632* 0,5617 0,5697 0,5708 0,5932

Табл. 10. Значения SSIM различных моделей импульсного шума для изображения «горы»

p Известные методы Предложенные методы
[4] [7] [15] [6] [8] первый второй",0,scientific,Научный
"Наименьшей температурой стеклования собой, поэтому нет необходимости сравни-
обладает образец эластомера, наполненного вать эти значения с полученными ранее дан-
ТУ П803 - минус 67,6 оС, у резины с ТУ N550 ными ДСК. С дальнейшим ростом температу-
температура стеклования - минус 62,6 оС, у ры достигается минимальное значение пока-
образца с ТУ К354 температура стеклования зателя, соответствующее температуре мак-
минус 59,8 оС. С увеличением удельной по- симальной степени кристаллизации СКИ-3
верхности ТУ наблюдается снижение моро- [11], происходит плавление кристаллитов и
зостойкости эластомерных образцов. Из ра- увеличение объема образцов. Наименьшим
бот известно [9, 10], что с увеличением дис- изменением линейных размеров в исследуе-
персности ТУ происходит снижение морозо- мом температурном диапазоне наблюдается
стойкости эластомеров. С увеличением у образца, содержащего высокоактивный
удельной поверхности усиливается взаимо- технический углерод К354, что сопровожда-
действие ТУ с каучуком вследствие чего сни- ется снижением подвижности эластомеров
жается молекулярная подвижность каучука и при низких температурах. По-видимому, с
повышается температура стеклования. увеличением удельной поверхности повыша-",0,scientific,Научный
"28 «Жена священника порой не может обратиться к Богу свободно и с открытым сердцем,
потому что именно Он причина ее душевного страдания. Ведь именно на службе Ему, в Его
имя, из-за Него возникают трудности, которых иначе могло бы не быть... И помимо Божьего
руководства, временами требуется еще чье-то суждение и вмешательство: духовника, друга
или епископа» (Антоний, митрополит Сурожский. Беседы на конференции жён священни-
ков в Питерборо 11–12 мая 1971 г. // Альфа и Омега. 2006. № 2(46). С. 299).

29 Существует большая каноническая традиция, связанная с вопросом о супружеском воз-
держании накануне причащения и, следовательно, также и накануне совершения Божествен-
ной Литургии. Эти правила предлагают самые разные варианты решения вопроса. В качестве
канонического обоснования обычно приводят 5-е правило Тимофея Александрийского, ко-
торое, в свою очередь, парадоксальным образом отсылает к словам ап. Павла, напротив, при-
зывающим супругов к сохранению плотского единства: «Вопрос 5: Аще жена пребудет нощию
со своим мужем, или муж с женою своею, и на утро будет священнослужение: то должны ли
они причаститися, или нет? Ответ: Не должны, поелику апостол глаголет: не лишайте себе

42",0,scientific,Научный
"На научных форумах ведется обсуждение самых разнообразных научных тем.
Например, на научном форуме dxdy (режим доступа: http: // dxdy.ru/, рисунок 1)
обсуждаются вопросы, проблемы и задачи по математике, физике, химии, компью-
терным наукам, экономике, механике и технике, биологии и медицине. Имеются
также гуманитарный, междисциплинарный разделы. Имеются разделы «Научно-
исследовательские вакансии» и «Коммерческие вакансии».

Рисунок 1 — Научный форум Dxdy

Для научного сообщества особый интерес представляют социальные технологии
Веб 2.0. Они позволяют расширить формат профессионального взаимодействия, вы-
водят его на глобальный уровень, стимулируют творческие способности каждого из
участников процесса, помогают решать специфичные для науки задачи и — что самое
существенное — они отвечают традициям сообщества, в котором всегда была важна
взаимная оценка коллег и признание ими достигнутых результатов (Медведев, 2008).

SOCIOLOGY OF SCIENCE AND TECHNOLOGY. 2010. Volume 1. No. 1 143

Научные блоги
Одна из современных сетевых форм обмена информацией — блоги или сетевые",0,scientific,Научный
"короткого планового горизонта и взаимно- тверждает решающую роль заимствований

го недоверия. Их формирование является (см., например, Odagiri, Gotō , 1996). Их

основной задачей системы национального особое значение для развивающихся стран

планирования (СНП) и, в частности, ФАР. подчеркивается в исследовании Всемирно-

При этом СНП должна тесно взаимодей- го Банка (World Bank, 2008, p. 14). В этой

ствовать с НИС, институты которой – тех- связи пристального внимания заслужива-
ет вопрос о прямых иностранных инвести-

нопарки, свободные экономические зоны,
циях. Как показывают многочисленные

и т. п. – необходимо формировать так, что-
исследования, их влияние на рост эконо-

бы в первую очередь способствовать заим-
мики страны-реципиента неоднозначно.

ствованию технологий.
Этим можно объяснить политику Японии,

Говоря о политике заимствования,
которая, начав экономический спурт в се-

нужно иметь в виду следующие процессы
редине 1950-х, осуществляла жесткий госу-

и инструменты, позволяющие влиять на
дарственный контроль прямых иностран-

абсорбционную способность страны (Пол-
ных инвестиций вплоть до конца 1960-х

терович, 2009b):
годов. При этом в 1956–1963 гг. иностран-

• регулирование импорта нового обо-
ные инвесторы обязывались вкладывать

рудования и технологий, покупка лицензий в японскую экономику полученную при-
и тарифная политика; быль и выручку от продажи собственно-",0,scientific,Научный
"следует сравнить их с результатами наших исследо- лу изменения эксцентриситета земной орбиты), ко-
ваний ледникового керна из глубокой скважины на торые определяли время наступления ледниковых и
ст. «Восток» в Антарктиде, что позволило получить межледниковых эпох на нашей планете.
информацию о климате последней геологической Реконструкции, выполненные на основе изотоп-
эпохи – позднего плейстоцена и голоцена. На этой ных и газовых анализов антарктического льда, ука-
станции, расположенной на высоте 3.5 км в централь- зывают на то, что рост концентрации СО2 в атмосфе-
ной части Восточной Антарктиды, в 1970-х гг. Совет- ре в прошлом начинался лишь спустя несколько со-
ская Антарктическая экспедиция начала бурить лед- тен лет после начала потепления в Антарктиде. Все
никовую скважину, которая к концу девяностых четыре теплых периода в рядах ст. «Восток» начина-
годов достигла глубины 3623 м. Изучение ледяного лись с роста температуры – по крайней мере, это
керна, взятого с разных глубин, позволяет исследо- относится к долговременным колебаниям, опреде-

111

О причинах и следствиях современных изменений климата

Рис. 4. Изменения климата и состава атмосферы за последние 440 тыс. лет по данным керна со ст. «Восток» [Li-
penkov et al., 2006].",0,scientific,Научный
